10224,5
10888,4
11552,4
12208,4
12872,5
13536,5
14192,4
14856,5
15512,5
16168,5
16832,5
17492,4
18152,5
18816,4
19468,5
20128,6
20792,5
21448,3
22112,5
22776,4
23432,4
24096,5
24752,4
25408,4
26072,5
26728,4
27384,4
28048,5
28700,5
29360,4
30024,5
30680,5
31344,5
32008,3
32664,5
33328,5
33992,4
34648,4
35312,4
35968,5
36624,5
37288,5
37948,4
38608,4
39272,5
39928,5
40592,5
41256,5
41912,4
42576,5
43240,5
43896,4
44560,5
45216,4
45872,5
46536,5
47192,4
47848,4
48512,5
49164,5
49824,4
50488,4
51144,5
51808,5
52472,5
53128,5
53792,4
54448,5
55104,5
55768,4
56424,5
57080,5
57744,4
58396,5
59056,4
59720,4
60376,3
61040,5
61704,5
62360,5
63024,5
63688,4
64344,4
65008,5
65664,4
66328,4
66992,3
67660,5
68328,5
68992,5
69652,6
70312,4
70984,5
71648,4
72320,4
72984,5
73648,6
74312,5
74984,6
75648,4
76320,4
76984,4
77648,4
78320,3
78984,5
79648,5
80320,5
80984,4
81648,4
82320,4
82988,5
83648,5
84312,5
84976,4
85640,4
86312,5
86976,5
87648,5
88320,5
88984,4
89648,4
90312,5
90976,5
91648,4
92312,4
92976,4
93640,5
94304,5
94968,4
95640,3
96308,3
96976,5
97640,5
98308,5
98976,6
99648,4
100312,6
101032,5
101752,5
102468,5
103184,4
103904,4
104616,5
105328,5
106048,4
106768,4
107480,5
108200,4
108920,4
109636,4
110352,5
111072,4
111784,5
112496,4
113216,5
113936,5
114648,4
115368,5
116088,4
116804,5
117520,4
118240,4
118952,4
119664,5
120384,4
121104,4
121816,5
122536,4
123256,5
123972,4
124688,4
125408,6
126120,5
126832,5
127552,6
128272,5
128984,4
129704,4
130424,4
131140,5
131832,5
132528,4
133216,5
133904,5
134600,5
135288,6
135976,5
136672,5
137360,6
138048,5
138744,4
139440,5
140136,4
140832,4
141528,5
142224,5
142920,5
143616,4
144304,4
145000,5
145696,4
146392,5
147088,5
147784,4
148484,5
149176,5
149872,5
150572,4
151264,5
151968,5
152664,5
153360,5
154056,5
154744,5
155440,5
156136,5
156832,5
157520,6
158216,5
158912,5
159608,4
160304,5
161000,4
161688,5
162384,6
163080,4
163776,4
164472,4
165168,4
165856,5
166552,5
167248,4
167940,5
168632,5
169328,5
170012,4
170704,4
171400,4
172100,5
172792,5
173488,5
174184,5
174872,5
175568,4
176264,5
176952,5
177648,5
178336,4
179032,4
179728,5
180424,5
181112,5
181808,4
182504,5
183192,4
183888,4
184584,5
185272,5
185968,4
186664,5
187360,4
188056,5
188752,4
189452,5
190144,5
190840,4
191540,7
192232,5
192928,5
193620,4
194312,5
195008,4
195704,5
196400,5
197096,4
197792,5
198488,5
199184,5
199880,4
200576,6
201272,5
201968,3
202664,6
203360,6
204056,5
204752,5
205448,4
206144,5
206832,4
207528,5
208224,5
208908,3
209600,5
210296,4
210988,4
211680,5
212376,4
213076,6
213768,6
214464,4
215152,4
215848,5
216544,4
217240,4
217936,5
218632,4
219328,5
220024,6
220720,5
221416,4
222112,4
222808,5
223504,5
224200,4
224896,5
225592,5
226288,5
226984,5
227680,5
228372,4
229064,4
229760,5
230460,5
231152,4
231848,4
232544,5
233240,4
233936,4
234632,5
235328,6
236024,4
236720,5
237416,5
238112,6
238808,5
239504,5
240200,6
240896,4
241592,5
242288,4
242984,4
243680,5
244376,4
245072,4
245772,5
246464,5
247160,4
247860,6
248552,5
249248,5
249944,4
250640,4
251336,5
252032,5
252728,8
253424,4
254120,5
254816,5
255512,6
256216,5
256904,5
257600,5
258296,6
258984,5
259680,5
260376,5
261064,6
261760,6
262456,5
263144,4
263840,4
264536,6
265228,5
265920,4
266616,4
267308,5
268000,5
268696,5
269388,5
270080,4
270776,4
271464,5
272152,4
272848,5
273536,4
274232,5
274928,5
275624,5
276312,5
277008,4
277704,5
278400,4
279096,5
279792,5
280488,4
281184,5
281880,6
282568,5
283264,5
283960,5
284656,4
285352,4
286048,4
286740,5
287432,4
288128,5
288820,4
289512,5
290208,5
290900,5
291592,4
292288,5
292976,5
293664,6
294360,4
295056,5
295744,5
296440,5
297128,5
297816,5
298512,5
299208,5
299896,6
300592,3
301288,5
301984,4
302680,5
303376,5
304072,4
304768,6
305464,5
306160,5
306856,5
307552,4
308236,5
308928,4
309624,5
310324,5
311016,4
311712,5
312408,5
313096,5
313792,4
314488,5
315184,5
315880,5
316576,5
317272,5
317968,5
318664,4
319360,5
320056,4
320752,5
321440,4
322136,5
322832,4
323520,6
324216,4
324912,5
325600,5
326296,5
326992,5
327692,5
328384,5
329080,5
329772,6
330464,5
331160,5
331852,6
332544,5
333240,5
333928,4
334616,5
335312,5
336008,6
336696,5
337392,5
338080,6
338768,4
339464,4
340152,5
340840,4
341536,5
342232,5
342928,4
343624,5
344320,5
345008,5
345704,5
346400,5
347088,5
347784,5
348480,4
349168,5
349864,4
350560,4
351252,4
351944,5
352640,4
353332,4
354024,5
354720,4
355412,4
356104,5
356800,4
357488,5
358184,6
358880,4
359568,5
360256,5
360952,5
361648,4
362336,5
363032,5
363728,5
364416,5
365112,4
365808,4
366504,4
367200,7
367896,5
368592,6
369288,5
369984,4
370672,5
371368,5
372064,5
372748,4
373440,6
374136,3
374836,6
375528,4
376224,4
376920,5
377616,5
378312,4
379008,5
379704,4
380400,4
381096,5
381792,5
382488,4
383184,5
383880,5
384584,5
385280,5
385968,5
386664,4
387360,4
388048,6
388744,5
389440,5
390128,6
390824,5
391520,5
392212,4
392904,5
393600,5
394292,5
394984,4
395680,5
396376,4
397072,5
397768,5
398464,6
399160,5
399856,3
400552,4
401248,5
401944,4
402640,6
403328,5
404024,6
404720,5
405408,5
406104,4
406800,4
407496,5
408192,5
408888,5
409584,5
410280,4
410976,6
411660,5
412352,4
413048,5
413740,5
414432,4
415128,5
415820,5
416512,4
417208,5
417896,5
418584,5
419280,4
419968,5
