9168,104
9888,104
10608,103
11372,105
12136,103
12904,105
13672,109
14436,105
15200,105
15968,108
16736,108
17500,106
18264,104
19032,109
19800,105
20564,106
21328,110
22096,105
22864,101
23628,105
24392,104
25160,105
25928,104
26692,105
27456,108
28224,101
28992,106
29760,109
30520,105
31288,105
32056,105
32832,105
33584,104
34352,105
35120,101
35896,103
36648,106
37416,106
38184,113
38960,97
39660,104
40432,104
41192,107
41952,105
42720,104
43488,106
44248,106
45008,105
45776,111
46544,106
47304,106
48064,105
48832,108
49600,106
50360,104
51120,108
51888,107
52656,105
53420,102
54184,103
54952,104
55720,105
56484,105
57248,104
58016,107
58784,105
59548,104
60312,104
61080,105
61848,105
62616,105
63376,99
64092,113
64856,105
65620,105
66392,104
67168,104
67944,104
68716,104
69488,102
70264,110
71040,106
71812,98
72532,105
73304,105
74080,106
74852,104
75624,104
76400,104
77176,105
77948,105
78720,105
79496,109
80272,105
81044,106
81816,105
82592,105
83368,107
84144,104
84912,105
85688,105
86464,104
87232,105
88000,97
88724,106
89496,105
90268,104
91040,105
91816,104
92592,105
93364,104
94136,105
94912,105
95688,106
96456,106
97224,105
98000,100
98776,105
99544,108
100312,105
101136,105
101960,105
102784,105
103604,113
104424,111
105248,98
106020,104
106848,105
107668,105
108488,104
109312,105
110136,104
110960,106
111780,105
112600,106
113424,107
114248,106
115072,105
115896,109
116712,105
117536,105
118360,104
119184,105
120008,106
120824,98
121596,106
122424,106
123248,103
124072,104
124888,105
125712,104
126536,104
127360,105
128184,104
129000,105
129824,106
130648,106
131472,105
132276,105
133072,104
133872,105
134672,104
135472,104
136276,103
137072,100
137872,105
138672,105
139472,111
140272,104
141080,104
141880,104
142680,104
143488,104
144280,105
145080,105
145880,113
146680,108
147496,105
148288,106
149088,105
149888,105
150692,105
151496,105
152304,112
153112,106
153920,100
154724,105
155520,107
156320,100
157120,105
157920,105
158736,104
159520,104
160328,102
161128,105
161936,105
162728,106
163528,105
164328,105
165128,105
165944,106
166728,106
167528,106
168328,105
169136,101
169928,105
170728,105
171528,103
172328,113
173136,106
173928,104
174728,104
175528,106
176328,104
177128,104
177928,97
178676,99
179420,105
180216,104
181016,106
181816,110
182616,105
183420,105
184216,105
185016,102
185816,105
186616,105
187432,106
188224,105
189024,105
189824,106
190628,105
191432,105
192240,104
193040,104
193840,104
194644,104
195440,103
196240,100
197040,103
197840,105
198640,108
199440,107
200248,105
201048,104
201852,105
202648,106
203448,107
204256,101
205056,106
205872,106
206656,105
207456,105
208256,101
209064,104
209856,105
210656,104
211456,105
212256,105
213060,98
213804,106
214608,105
215408,105
216212,105
217008,105
217808,105
218616,105
219416,105
220220,105
221016,106
221816,106
222616,100
223416,108
224216,104
225016,105
225816,104
226616,104
227424,105
228216,105
229016,107
229824,104
230624,112
231440,104
232224,101
233024,104
233824,104
234628,100
235432,109
236240,106
237048,105
237848,107
238652,105
239456,107
240264,105
241064,104
241864,104
242664,105
243472,106
244272,107
245080,106
245884,110
246680,106
247480,105
248280,105
249080,106
249896,106
250688,105
251496,104
252304,109
253112,106
253912,106
254720,97
255468,113
256264,103
257080,105
257864,105
258664,104
259464,107
260268,105
261064,104
261864,105
262664,106
263464,112
264268,100
265064,105
265864,104
266664,104
267464,105
268264,106
269064,108
269864,105
270664,105
271468,113
272264,108
273064,105
273864,105
274664,104
275480,106
276264,104
277064,106
277864,108
278668,106
279464,105
280264,104
281064,100
281864,108
282680,106
283464,105
284264,105
285064,105
285868,106
286664,106
287472,99
288220,112
289016,112
289832,107
290616,102
291416,103
292216,104
293020,108
293816,108
294616,98
295372,99
296116,107
296912,105
297712,107
298512,104
299320,105
300124,108
300920,105
301720,112
302528,108
303328,111
304144,107
304936,106
305744,104
306552,104
307356,106
308152,105
308952,104
309760,106
310560,104
311368,100
312160,105
312960,105
313760,105
314560,107
315360,105
316160,105
316960,106
317760,104
318564,106
319360,105
320168,106
320968,105
321768,111
322584,104
323368,104
324168,103
324968,104
325772,105
326568,106
327368,106
328168,106
328960,108
329768,105
330552,101
331352,105
332152,104
332956,105
333752,104
334552,105
335360,105
336160,107
336956,106
337752,105
338552,105
339352,106
340152,104
340952,106
341752,106
342552,104
343352,104
344160,104
344952,105
345752,110
346552,107
347352,105
348152,105
348960,105
349760,104
350560,104
351368,105
352160,108
352960,97
353708,107
354504,113
355304,104
356104,110
356904,104
357704,104
358512,103
359304,104
360104,101
360904,101
361704,105
362520,106
363304,106
364104,106
364904,105
365708,105
366504,105
367304,105
368112,103
368912,105
369728,101
370512,106
371312,106
372112,105
372916,106
373712,104
374520,105
375320,104
376120,105
376924,108
377720,105
378520,106
379320,111
380120,105
380920,106
381720,105
382528,107
383336,107
384144,105
384936,112
385736,107
386536,105
387336,105
388152,101
388944,110
389744,105
390544,104
391352,104
